Year,Quarter,Month,Full Date,Category,Sub Category,Customer Age Group,Customer Gender,Customer Country,Sales Territory,Revenue,Number Of Orders
2016,2016-1,2016-02,2/17/2016,Books & Audible,All,Age 24 or less,M,USA,All,192093.8987,1921
2016,2016-1,2016-02,2/17/2016,Books & Audible,All,Age 24 or less,F,USA,All,369018.7748,3691
2016,2016-1,2016-02,2/17/2016,Books & Audible,All,Age 25-31,M,USA,All,483036.6968,4831
2016,2016-1,2016-02,2/17/2016,Books & Audible,All,Age 25-31,F,USA,All,371136.2003,3712
2016,2016-1,2016-02,2/17/2016,Books & Audible,All,Age 32-39,M,USA,All,429624.028,4297
2016,2016-1,2016-02,2/17/2016,Books & Audible,All,Age 32-39,F,USA,All,388765.9476,3888
2016,2016-1,2016-02,2/17/2016,Books & Audible,All,Age 40-49,M,USA,All,288728.6053,2888
2016,2016-1,2016-02,2/17/2016,Books & Audible,All,Age 40-49,F,USA,All,447023.1854,4471
2016,2016-1,2016-02,2/17/2016,Books & Audible,All,Age 50-59,F,USA,All,218132.7918,2182
2016,2016-1,2016-02,2/17/2016,Books & Audible,All,Age 50-59,M,USA,All,288654.0888,2887
2016,2016-1,2016-02,2/17/2016,Books & Audible,All,Age 60 or above,M,USA,All,299911.6815,3000
2016,2016-1,2016-02,2/17/2016,Books & Audible,All,Age 60 or above,F,USA,All,291134.4764,2912
2016,2016-1,2016-02,2/18/2016,Books & Audible,All,Age 24 or less,M,USA,All,259305.6218,2594
2016,2016-1,2016-02,2/18/2016,Books & Audible,All,Age 24 or less,F,USA,All,246406.702,2465
2016,2016-1,2016-02,2/18/2016,Books & Audible,All,Age 25-31,M,USA,All,287771.6572,2878
2016,2016-1,2016-02,2/18/2016,Books & Audible,All,Age 25-31,F,USA,All,315589.8889,3156
2016,2016-1,2016-02,2/18/2016,Books & Audible,All,Age 32-39,M,USA,All,588047.508,5881
2016,2016-1,2016-02,2/18/2016,Books & Audible,All,Age 32-39,F,USA,All,590064.3163,5901
2016,2016-1,2016-02,2/18/2016,Books & Audible,All,Age 40-49,M,USA,All,217376.73,2174
2016,2016-1,2016-02,2/18/2016,Books & Audible,All,Age 40-49,F,USA,All,220702.5763,2208
2016,2016-1,2016-02,2/18/2016,Books & Audible,All,Age 50-59,F,USA,All,329013.585,3291
2016,2016-1,2016-02,2/18/2016,Books & Audible,All,Age 50-59,M,USA,All,319326.4432,3194
2016,2016-1,2016-02,2/18/2016,Books & Audible,All,Age 60 or above,M,USA,All,257962.7254,2580
2016,2016-1,2016-02,2/18/2016,Books & Audible,All,Age 60 or above,F,USA,All,292405.0644,2925
2016,2016-1,2016-02,2/19/2016,Books & Audible,All,Age 24 or less,M,USA,All,218385.7284,2184
2016,2016-1,2016-02,2/19/2016,Books & Audible,All,Age 24 or less,F,USA,All,367636.3113,3677
2016,2016-1,2016-02,2/19/2016,Books & Audible,All,Age 25-31,M,USA,All,573081.5456,5731
2016,2016-1,2016-02,2/19/2016,Books & Audible,All,Age 25-31,F,USA,All,686340.0905,6864
2016,2016-1,2016-02,2/19/2016,Books & Audible,All,Age 32-39,M,USA,All,334842.4503,3349
2016,2016-1,2016-02,2/19/2016,Books & Audible,All,Age 32-39,F,USA,All,768288.0793,7683
2016,2016-1,2016-02,2/19/2016,Books & Audible,All,Age 40-49,M,USA,All,533624.9957,5337
2016,2016-1,2016-02,2/19/2016,Books & Audible,All,Age 40-49,F,USA,All,362359.214,3624
2016,2016-1,2016-02,2/19/2016,Books & Audible,All,Age 50-59,F,USA,All,549552.2216,5496
2016,2016-1,2016-02,2/19/2016,Books & Audible,All,Age 50-59,M,USA,All,335053.1761,3351
2016,2016-1,2016-02,2/19/2016,Books & Audible,All,Age 60 or above,M,USA,All,171987.0704,1720
2016,2016-1,2016-02,2/19/2016,Books & Audible,All,Age 60 or above,F,USA,All,192308.1525,1924
2016,2016-1,2016-02,2/20/2016,Books & Audible,All,Age 24 or less,M,USA,All,320414.0128,3205
2016,2016-1,2016-02,2/20/2016,Books & Audible,All,Age 24 or less,F,USA,All,472578.237,4726
2016,2016-1,2016-02,2/20/2016,Books & Audible,All,Age 25-31,M,USA,All,514811.9644,5149
2016,2016-1,2016-02,2/20/2016,Books & Audible,All,Age 25-31,F,USA,All,788325.9277,7884
2016,2016-1,2016-02,2/20/2016,Books & Audible,All,Age 32-39,M,USA,All,624900.3251,6250
2016,2016-1,2016-02,2/20/2016,Books & Audible,All,Age 32-39,F,USA,All,574097.9992,5741
2016,2016-1,2016-02,2/20/2016,Books & Audible,All,Age 40-49,M,USA,All,325192.0016,3252
2016,2016-1,2016-02,2/20/2016,Books & Audible,All,Age 40-49,F,USA,All,654513.7135,6546
2016,2016-1,2016-02,2/20/2016,Books & Audible,All,Age 50-59,F,USA,All,475676.673,4757
2016,2016-1,2016-02,2/20/2016,Books & Audible,All,Age 50-59,M,USA,All,477561.348,4776
2016,2016-1,2016-02,2/20/2016,Books & Audible,All,Age 60 or above,M,USA,All,219369.3294,2194
2016,2016-1,2016-02,2/20/2016,Books & Audible,All,Age 60 or above,F,USA,All,281682.539,2817
2016,2016-1,2016-02,2/21/2016,Books & Audible,All,Age 24 or less,M,USA,All,341494.062,3415
2016,2016-1,2016-02,2/21/2016,Books & Audible,All,Age 24 or less,F,USA,All,400000.5555,4001
2016,2016-1,2016-02,2/21/2016,Books & Audible,All,Age 25-31,M,USA,All,532569.093,5326
2016,2016-1,2016-02,2/21/2016,Books & Audible,All,Age 25-31,F,USA,All,748349.0942,7484
2016,2016-1,2016-02,2/21/2016,Books & Audible,All,Age 32-39,M,USA,All,390734.6443,3908
2016,2016-1,2016-02,2/21/2016,Books & Audible,All,Age 32-39,F,USA,All,319999.7983,3200
2016,2016-1,2016-02,2/21/2016,Books & Audible,All,Age 40-49,M,USA,All,407239.4863,4073
2016,2016-1,2016-02,2/21/2016,Books & Audible,All,Age 40-49,F,USA,All,503542.4776,5036
2016,2016-1,2016-02,2/21/2016,Books & Audible,All,Age 50-59,F,USA,All,368682.8145,3687
2016,2016-1,2016-02,2/21/2016,Books & Audible,All,Age 50-59,M,USA,All,325583.0419,3256
2016,2016-1,2016-02,2/21/2016,Books & Audible,All,Age 60 or above,M,USA,All,311478.7358,3115
2016,2016-1,2016-02,2/21/2016,Books & Audible,All,Age 60 or above,F,USA,All,309167.4859,3092
2016,2016-1,2016-02,2/22/2016,Books & Audible,All,Age 24 or less,M,USA,All,312734.7693,3128
2016,2016-1,2016-02,2/22/2016,Books & Audible,All,Age 24 or less,F,USA,All,255128.0466,2552
2016,2016-1,2016-02,2/22/2016,Books & Audible,All,Age 25-31,M,USA,All,429931.5175,4300
2016,2016-1,2016-02,2/22/2016,Books & Audible,All,Age 25-31,F,USA,All,506748.1668,5068
2016,2016-1,2016-02,2/22/2016,Books & Audible,All,Age 32-39,M,USA,All,834623.9909,8347
2016,2016-1,2016-02,2/22/2016,Books & Audible,All,Age 32-39,F,USA,All,774912.9614,7750
2016,2016-1,2016-02,2/22/2016,Books & Audible,All,Age 40-49,M,USA,All,711416.1235,7115
2016,2016-1,2016-02,2/22/2016,Books & Audible,All,Age 40-49,F,USA,All,424579.1337,4246
2016,2016-1,2016-02,2/22/2016,Books & Audible,All,Age 50-59,F,USA,All,295025.291,2951
2016,2016-1,2016-02,2/22/2016,Books & Audible,All,Age 50-59,M,USA,All,377164.8599,3772
2016,2016-1,2016-02,2/22/2016,Books & Audible,All,Age 60 or above,M,USA,All,195731.7175,1958
2016,2016-1,2016-02,2/22/2016,Books & Audible,All,Age 60 or above,F,USA,All,207675.5458,2077
2016,2016-1,2016-02,2/23/2016,Books & Audible,All,Age 24 or less,M,USA,All,416636.576,4167
2016,2016-1,2016-02,2/23/2016,Books & Audible,All,Age 24 or less,F,USA,All,389305.9498,3894
2016,2016-1,2016-02,2/23/2016,Books & Audible,All,Age 25-31,M,USA,All,864587.018,8646
2016,2016-1,2016-02,2/23/2016,Books & Audible,All,Age 25-31,F,USA,All,548700.6874,5488
2016,2016-1,2016-02,2/23/2016,Books & Audible,All,Age 32-39,M,USA,All,559869.623,5599
2016,2016-1,2016-02,2/23/2016,Books & Audible,All,Age 32-39,F,USA,All,445110.666,4452
2016,2016-1,2016-02,2/23/2016,Books & Audible,All,Age 40-49,M,USA,All,437931.4212,4380
2016,2016-1,2016-02,2/23/2016,Books & Audible,All,Age 40-49,F,USA,All,558780.5321,5588
2016,2016-1,2016-02,2/23/2016,Books & Audible,All,Age 50-59,F,USA,All,442992.9067,4430
2016,2016-1,2016-02,2/23/2016,Books & Audible,All,Age 50-59,M,USA,All,625066.5658,6251
2016,2016-1,2016-02,2/23/2016,Books & Audible,All,Age 60 or above,M,USA,All,416889.0835,4169
2016,2016-1,2016-02,2/23/2016,Books & Audible,All,Age 60 or above,F,USA,All,299337.817,2994
2016,2016-1,2016-02,2/24/2016,Books & Audible,All,Age 24 or less,M,USA,All,432391.2204,4324
2016,2016-1,2016-02,2/24/2016,Books & Audible,All,Age 24 or less,F,USA,All,383805.9651,3839
2016,2016-1,2016-02,2/24/2016,Books & Audible,All,Age 25-31,M,USA,All,738576.8061,7386
2016,2016-1,2016-02,2/24/2016,Books & Audible,All,Age 25-31,F,USA,All,415345.6027,4154
2016,2016-1,2016-02,2/24/2016,Books & Audible,All,Age 32-39,M,USA,All,465130.6187,4652
2016,2016-1,2016-02,2/24/2016,Books & Audible,All,Age 32-39,F,USA,All,389634.9148,3897
2016,2016-1,2016-02,2/24/2016,Books & Audible,All,Age 40-49,M,USA,All,528316.1498,5284
2016,2016-1,2016-02,2/24/2016,Books & Audible,All,Age 40-49,F,USA,All,424317.5708,4244
2016,2016-1,2016-02,2/24/2016,Books & Audible,All,Age 50-59,F,USA,All,531676.0613,5317
2016,2016-1,2016-02,2/24/2016,Books & Audible,All,Age 50-59,M,USA,All,526660.6855,5267
2016,2016-1,2016-02,2/24/2016,Books & Audible,All,Age 60 or above,M,USA,All,341258.9599,3413
2016,2016-1,2016-02,2/24/2016,Books & Audible,All,Age 60 or above,F,USA,All,312761.1778,3128
2016,2016-1,2016-02,2/25/2016,Books & Audible,All,Age 24 or less,M,USA,All,327064.5706,3271
2016,2016-1,2016-02,2/25/2016,Books & Audible,All,Age 24 or less,F,USA,All,370462.804,3705
2016,2016-1,2016-02,2/25/2016,Books & Audible,All,Age 25-31,M,USA,All,437055.9987,4371
2016,2016-1,2016-02,2/25/2016,Books & Audible,All,Age 25-31,F,USA,All,735866.1366,7359
2016,2016-1,2016-02,2/25/2016,Books & Audible,All,Age 32-39,M,USA,All,850848.2346,8509
2016,2016-1,2016-02,2/25/2016,Books & Audible,All,Age 32-39,F,USA,All,744710.7486,7448
2016,2016-1,2016-02,2/25/2016,Books & Audible,All,Age 40-49,M,USA,All,489052.592,4891
2016,2016-1,2016-02,2/25/2016,Books & Audible,All,Age 40-49,F,USA,All,707469.3073,7075
2016,2016-1,2016-02,2/25/2016,Books & Audible,All,Age 50-59,F,USA,All,323115.6802,3232
2016,2016-1,2016-02,2/25/2016,Books & Audible,All,Age 50-59,M,USA,All,618112.3467,6182
2016,2016-1,2016-02,2/25/2016,Books & Audible,All,Age 60 or above,M,USA,All,280122.095,2802
2016,2016-1,2016-02,2/25/2016,Books & Audible,All,Age 60 or above,F,USA,All,335841.7171,3359
2016,2016-1,2016-02,2/26/2016,Books & Audible,All,Age 24 or less,M,USA,All,274925.196,2750
2016,2016-1,2016-02,2/26/2016,Books & Audible,All,Age 24 or less,F,USA,All,390527.5505,3906
2016,2016-1,2016-02,2/26/2016,Books & Audible,All,Age 25-31,M,USA,All,628881.7342,6289
2016,2016-1,2016-02,2/26/2016,Books & Audible,All,Age 25-31,F,USA,All,441657.5261,4417
2016,2016-1,2016-02,2/26/2016,Books & Audible,All,Age 32-39,M,USA,All,428233.9698,4283
2016,2016-1,2016-02,2/26/2016,Books & Audible,All,Age 32-39,F,USA,All,531981.8759,5320
2016,2016-1,2016-02,2/26/2016,Books & Audible,All,Age 40-49,M,USA,All,523148.5874,5232
2016,2016-1,2016-02,2/26/2016,Books & Audible,All,Age 40-49,F,USA,All,514744.0356,5148
2016,2016-1,2016-02,2/26/2016,Books & Audible,All,Age 50-59,F,USA,All,390777.6272,3908
2016,2016-1,2016-02,2/26/2016,Books & Audible,All,Age 50-59,M,USA,All,570295.0071,5703
2016,2016-1,2016-02,2/26/2016,Books & Audible,All,Age 60 or above,M,USA,All,345703.6892,3458
2016,2016-1,2016-02,2/26/2016,Books & Audible,All,Age 60 or above,F,USA,All,267738.5201,2678
2016,2016-1,2016-02,2/27/2016,Books & Audible,All,Age 24 or less,M,USA,All,370121.1827,3702
2016,2016-1,2016-02,2/27/2016,Books & Audible,All,Age 24 or less,F,USA,All,285439.9242,2855
2016,2016-1,2016-02,2/27/2016,Books & Audible,All,Age 25-31,M,USA,All,430587.8501,4306
2016,2016-1,2016-02,2/27/2016,Books & Audible,All,Age 25-31,F,USA,All,433226.1728,4333
2016,2016-1,2016-02,2/27/2016,Books & Audible,All,Age 32-39,M,USA,All,419640.312,4197
2016,2016-1,2016-02,2/27/2016,Books & Audible,All,Age 32-39,F,USA,All,772417.3876,7725
2016,2016-1,2016-02,2/27/2016,Books & Audible,All,Age 40-49,M,USA,All,509203.2648,5093
2016,2016-1,2016-02,2/27/2016,Books & Audible,All,Age 40-49,F,USA,All,324897.9454,3249
2016,2016-1,2016-02,2/27/2016,Books & Audible,All,Age 50-59,F,USA,All,323269.8242,3233
2016,2016-1,2016-02,2/27/2016,Books & Audible,All,Age 50-59,M,USA,All,315722.731,3158
2016,2016-1,2016-02,2/27/2016,Books & Audible,All,Age 60 or above,M,USA,All,380943.108,3810
2016,2016-1,2016-02,2/27/2016,Books & Audible,All,Age 60 or above,F,USA,All,187622.4441,1877
2016,2016-1,2016-02,2/28/2016,Books & Audible,All,Age 24 or less,M,USA,All,489815.0974,4899
2016,2016-1,2016-02,2/28/2016,Books & Audible,All,Age 24 or less,F,USA,All,351602.6296,3517
2016,2016-1,2016-02,2/28/2016,Books & Audible,All,Age 25-31,M,USA,All,542483.5858,5425
2016,2016-1,2016-02,2/28/2016,Books & Audible,All,Age 25-31,F,USA,All,408803.5,4089
2016,2016-1,2016-02,2/28/2016,Books & Audible,All,Age 32-39,M,USA,All,478352.238,4784
2016,2016-1,2016-02,2/28/2016,Books & Audible,All,Age 32-39,F,USA,All,513597.3898,5136
2016,2016-1,2016-02,2/28/2016,Books & Audible,All,Age 40-49,M,USA,All,695696.1692,6957
2016,2016-1,2016-02,2/28/2016,Books & Audible,All,Age 40-49,F,USA,All,437461.9213,4375
2016,2016-1,2016-02,2/28/2016,Books & Audible,All,Age 50-59,F,USA,All,478960.1435,4790
2016,2016-1,2016-02,2/28/2016,Books & Audible,All,Age 50-59,M,USA,All,446397.1539,4464
2016,2016-1,2016-02,2/28/2016,Books & Audible,All,Age 60 or above,M,USA,All,412652.5985,4127
2016,2016-1,2016-02,2/28/2016,Books & Audible,All,Age 60 or above,F,USA,All,357451.1795,3575
2016,2016-1,2016-02,2/29/2016,Books & Audible,All,Age 24 or less,M,USA,All,213759.5962,2138
2016,2016-1,2016-02,2/29/2016,Books & Audible,All,Age 24 or less,F,USA,All,345251.7563,3453
2016,2016-1,2016-02,2/29/2016,Books & Audible,All,Age 25-31,M,USA,All,936855.696,9369
2016,2016-1,2016-02,2/29/2016,Books & Audible,All,Age 25-31,F,USA,All,525053.7223,5251
2016,2016-1,2016-02,2/29/2016,Books & Audible,All,Age 32-39,M,USA,All,576161.5205,5762
2016,2016-1,2016-02,2/29/2016,Books & Audible,All,Age 32-39,F,USA,All,585778.7645,5858
2016,2016-1,2016-02,2/29/2016,Books & Audible,All,Age 40-49,M,USA,All,382184.6694,3822
2016,2016-1,2016-02,2/29/2016,Books & Audible,All,Age 40-49,F,USA,All,491614.899,4917
2016,2016-1,2016-02,2/29/2016,Books & Audible,All,Age 50-59,F,USA,All,397646.5557,3977
2016,2016-1,2016-02,2/29/2016,Books & Audible,All,Age 50-59,M,USA,All,557255.0693,5573
2016,2016-1,2016-02,2/29/2016,Books & Audible,All,Age 60 or above,M,USA,All,171941.0238,1720
2016,2016-1,2016-02,2/29/2016,Books & Audible,All,Age 60 or above,F,USA,All,316919.5247,3170
2016,2016-1,2016-03,3/1/2016,Books & Audible,All,Age 24 or less,M,USA,All,282954.6174,2830
2016,2016-1,2016-03,3/1/2016,Books & Audible,All,Age 24 or less,F,USA,All,245250.6802,2453
2016,2016-1,2016-03,3/1/2016,Books & Audible,All,Age 25-31,M,USA,All,794824.515,7949
2016,2016-1,2016-03,3/1/2016,Books & Audible,All,Age 25-31,F,USA,All,788024.2952,7881
2016,2016-1,2016-03,3/1/2016,Books & Audible,All,Age 32-39,M,USA,All,677662.5674,6777
2016,2016-1,2016-03,3/1/2016,Books & Audible,All,Age 32-39,F,USA,All,381310.8663,3814
2016,2016-1,2016-03,3/1/2016,Books & Audible,All,Age 40-49,M,USA,All,459530.7608,4596
2016,2016-1,2016-03,3/1/2016,Books & Audible,All,Age 40-49,F,USA,All,473767.2167,4738
2016,2016-1,2016-03,3/1/2016,Books & Audible,All,Age 50-59,F,USA,All,474364.2472,4744
2016,2016-1,2016-03,3/1/2016,Books & Audible,All,Age 50-59,M,USA,All,425490.7839,4255
2016,2016-1,2016-03,3/1/2016,Books & Audible,All,Age 60 or above,M,USA,All,237439.2248,2375
2016,2016-1,2016-03,3/1/2016,Books & Audible,All,Age 60 or above,F,USA,All,323176.6174,3232
2016,2016-1,2016-03,3/2/2016,Books & Audible,All,Age 24 or less,M,USA,All,165539.4901,1656
2016,2016-1,2016-03,3/2/2016,Books & Audible,All,Age 24 or less,F,USA,All,102197.1812,1022
2016,2016-1,2016-03,3/2/2016,Books & Audible,All,Age 25-31,M,USA,All,295185.5249,2952
2016,2016-1,2016-03,3/2/2016,Books & Audible,All,Age 25-31,F,USA,All,220712.2491,2208
2016,2016-1,2016-03,3/2/2016,Books & Audible,All,Age 32-39,M,USA,All,240851.5669,2409
2016,2016-1,2016-03,3/2/2016,Books & Audible,All,Age 32-39,F,USA,All,179663.0325,1797
2016,2016-1,2016-03,3/2/2016,Books & Audible,All,Age 40-49,M,USA,All,169940.7215,1700
2016,2016-1,2016-03,3/2/2016,Books & Audible,All,Age 40-49,F,USA,All,339437.1752,3395
2016,2016-1,2016-03,3/2/2016,Books & Audible,All,Age 50-59,F,USA,All,192108.4641,1922
2016,2016-1,2016-03,3/2/2016,Books & Audible,All,Age 50-59,M,USA,All,165646.5017,1657
2016,2016-1,2016-03,3/2/2016,Books & Audible,All,Age 60 or above,M,USA,All,124110.6643,1242
2016,2016-1,2016-03,3/2/2016,Books & Audible,All,Age 60 or above,F,USA,All,147017.7993,1471
2016,2016-1,2016-03,3/3/2016,Books & Audible,All,Age 24 or less,M,USA,All,212159.1524,2122
2016,2016-1,2016-03,3/3/2016,Books & Audible,All,Age 24 or less,F,USA,All,207310.7131,2074
2016,2016-1,2016-03,3/3/2016,Books & Audible,All,Age 25-31,M,USA,All,264350.9965,2644
2016,2016-1,2016-03,3/3/2016,Books & Audible,All,Age 25-31,F,USA,All,382986.7759,3830
2016,2016-1,2016-03,3/3/2016,Books & Audible,All,Age 32-39,M,USA,All,207600.4021,2077
2016,2016-1,2016-03,3/3/2016,Books & Audible,All,Age 32-39,F,USA,All,194682.3508,1947
2016,2016-1,2016-03,3/3/2016,Books & Audible,All,Age 40-49,M,USA,All,285981.9379,2860
2016,2016-1,2016-03,3/3/2016,Books & Audible,All,Age 40-49,F,USA,All,155493.4248,1555
2016,2016-1,2016-03,3/3/2016,Books & Audible,All,Age 50-59,F,USA,All,279143.5369,2792
2016,2016-1,2016-03,3/3/2016,Books & Audible,All,Age 50-59,M,USA,All,263853.6296,2639
2016,2016-1,2016-03,3/3/2016,Books & Audible,All,Age 60 or above,M,USA,All,146315.9257,1464
2016,2016-1,2016-03,3/3/2016,Books & Audible,All,Age 60 or above,F,USA,All,192263.5726,1923
2016,2016-1,2016-03,3/4/2016,Books & Audible,All,Age 24 or less,M,USA,All,164833.3497,1649
2016,2016-1,2016-03,3/4/2016,Books & Audible,All,Age 24 or less,F,USA,All,121487.6537,1215
2016,2016-1,2016-03,3/4/2016,Books & Audible,All,Age 25-31,M,USA,All,298308.9704,2984
2016,2016-1,2016-03,3/4/2016,Books & Audible,All,Age 25-31,F,USA,All,283207.7677,2833
2016,2016-1,2016-03,3/4/2016,Books & Audible,All,Age 32-39,M,USA,All,278258.017,2783
2016,2016-1,2016-03,3/4/2016,Books & Audible,All,Age 32-39,F,USA,All,222880.1358,2229
2016,2016-1,2016-03,3/4/2016,Books & Audible,All,Age 40-49,M,USA,All,226998.5513,2270
2016,2016-1,2016-03,3/4/2016,Books & Audible,All,Age 40-49,F,USA,All,214079.8215,2141
2016,2016-1,2016-03,3/4/2016,Books & Audible,All,Age 50-59,F,USA,All,183036.684,1831
2016,2016-1,2016-03,3/4/2016,Books & Audible,All,Age 50-59,M,USA,All,235705.3448,2358
2016,2016-1,2016-03,3/4/2016,Books & Audible,All,Age 60 or above,M,USA,All,201368.194,2014
2016,2016-1,2016-03,3/4/2016,Books & Audible,All,Age 60 or above,F,USA,All,102907.8674,1030
2016,2016-1,2016-03,3/5/2016,Books & Audible,All,Age 24 or less,M,USA,All,146047.3353,1461
2016,2016-1,2016-03,3/5/2016,Books & Audible,All,Age 24 or less,F,USA,All,188336.9527,1884
2016,2016-1,2016-03,3/5/2016,Books & Audible,All,Age 25-31,M,USA,All,466108.3115,4662
2016,2016-1,2016-03,3/5/2016,Books & Audible,All,Age 25-31,F,USA,All,285586.876,2856
2016,2016-1,2016-03,3/5/2016,Books & Audible,All,Age 32-39,M,USA,All,428907.5918,4290
2016,2016-1,2016-03,3/5/2016,Books & Audible,All,Age 32-39,F,USA,All,450270.4021,4503
2016,2016-1,2016-03,3/5/2016,Books & Audible,All,Age 40-49,M,USA,All,272798.504,2728
2016,2016-1,2016-03,3/5/2016,Books & Audible,All,Age 40-49,F,USA,All,395916.249,3960
2016,2016-1,2016-03,3/5/2016,Books & Audible,All,Age 50-59,F,USA,All,257943.4181,2580
2016,2016-1,2016-03,3/5/2016,Books & Audible,All,Age 50-59,M,USA,All,281093.8454,2811
2016,2016-1,2016-03,3/5/2016,Books & Audible,All,Age 60 or above,M,USA,All,197402.6221,1975
2016,2016-1,2016-03,3/5/2016,Books & Audible,All,Age 60 or above,F,USA,All,176461.2226,1765
2016,2016-1,2016-03,3/6/2016,Books & Audible,All,Age 24 or less,M,USA,All,206831.5155,2069
2016,2016-1,2016-03,3/6/2016,Books & Audible,All,Age 24 or less,F,USA,All,199073.4152,1991
2016,2016-1,2016-03,3/6/2016,Books & Audible,All,Age 25-31,M,USA,All,521134.7627,5212
2016,2016-1,2016-03,3/6/2016,Books & Audible,All,Age 25-31,F,USA,All,228342.7525,2284
2016,2016-1,2016-03,3/6/2016,Books & Audible,All,Age 32-39,M,USA,All,394147.866,3942
2016,2016-1,2016-03,3/6/2016,Books & Audible,All,Age 32-39,F,USA,All,431107.9819,4312
2016,2016-1,2016-03,3/6/2016,Books & Audible,All,Age 40-49,M,USA,All,216377.3962,2164
2016,2016-1,2016-03,3/6/2016,Books & Audible,All,Age 40-49,F,USA,All,362131.1737,3622
2016,2016-1,2016-03,3/6/2016,Books & Audible,All,Age 50-59,F,USA,All,304028.7604,3041
2016,2016-1,2016-03,3/6/2016,Books & Audible,All,Age 50-59,M,USA,All,325967.6902,3260
2016,2016-1,2016-03,3/6/2016,Books & Audible,All,Age 60 or above,M,USA,All,158872.2198,1589
2016,2016-1,2016-03,3/6/2016,Books & Audible,All,Age 60 or above,F,USA,All,145876.7789,1459
2016,2016-1,2016-03,3/7/2016,Books & Audible,All,Age 24 or less,M,USA,All,230823.2914,2309
2016,2016-1,2016-03,3/7/2016,Books & Audible,All,Age 24 or less,F,USA,All,213171.2821,2132
2016,2016-1,2016-03,3/7/2016,Books & Audible,All,Age 25-31,M,USA,All,442842.4807,4429
2016,2016-1,2016-03,3/7/2016,Books & Audible,All,Age 25-31,F,USA,All,479509.9463,4796
2016,2016-1,2016-03,3/7/2016,Books & Audible,All,Age 32-39,M,USA,All,339395.4228,3394
2016,2016-1,2016-03,3/7/2016,Books & Audible,All,Age 32-39,F,USA,All,384192.9437,3842
2016,2016-1,2016-03,3/7/2016,Books & Audible,All,Age 40-49,M,USA,All,258271.8846,2583
2016,2016-1,2016-03,3/7/2016,Books & Audible,All,Age 40-49,F,USA,All,252256.1401,2523
2016,2016-1,2016-03,3/7/2016,Books & Audible,All,Age 50-59,F,USA,All,294348.8148,2944
2016,2016-1,2016-03,3/7/2016,Books & Audible,All,Age 50-59,M,USA,All,156976.1109,1570
